OrderDateUTC,Order_year,Order_month,Orderweek,Haul,Brand/Channel,Policy_type,58%Insurance_Premium,Insurance_purch,Travix_booking,Travix_revenue
2018-03-23,2018,3,12,Long Haul,VLIEGWINKEL,Cancellation Insurance,21.5354,1,1,27.5354
2018-03-23,2018,3,12,Long Haul,VLIEGWINKEL,No insurance,0.0,0,37,0.0
2018-03-23,2018,3,12,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2018-03-23,2018,3,12,No Hual,VLIEGWINKEL,No insurance,0.0,0,1,0.0
2018-03-23,2018,3,12,Short Haul,BUDGETAIR,Cancellation Insurance,54.5664,4,4,78.56639999999999
2018-03-23,2018,3,12,Short Haul,BUDGETAIR,No insurance,0.0,0,208,0.0
2018-03-23,2018,3,12,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,432.0071999999999,30,30,612.0071999999999
2018-03-23,2018,3,12,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,656,0.0
2018-03-23,2018,3,12,Short Haul,CHEAPTICKETSNL,Travel Insurance,126.44,11,11,192.43999999999997
2018-03-23,2018,3,12,Short Haul,VLIEGWINKEL,Cancellation Insurance,192.7514,10,10,252.7514
2018-03-23,2018,3,12,Short Haul,VLIEGWINKEL,No insurance,0.0,0,77,0.0
2018-03-23,2018,3,12,Short Haul,VLIEGWINKEL,Travel Insurance,27.5616,3,3,45.5616
2018-03-24,2018,3,12,Long Haul,BUDGETAIR,Cancellation Insurance,356.6362,11,11,422.6362
2018-03-24,2018,3,12,Long Haul,BUDGETAIR,No insurance,0.0,0,168,0.0
2018-03-24,2018,3,12,Long Haul,BUDGETAIR,Travel Insurance,73.776,2,2,85.776
2018-03-24,2018,3,12,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,638.7481999999999,23,23,776.7482
2018-03-24,2018,3,12,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,205,0.0
2018-03-24,2018,3,12,Long Haul,CHEAPTICKETSNL,Travel Insurance,388.36799999999994,7,7,430.36799999999994
2018-03-24,2018,3,12,Long Haul,VLIEGWINKEL,Cancellation Insurance,69.0954,3,3,87.0954
2018-03-24,2018,3,12,Long Haul,VLIEGWINKEL,No insurance,0.0,0,21,0.0
2018-03-24,2018,3,12,No Hual,BUDGETAIR,No insurance,0.0,0,1,0.0
2018-03-24,2018,3,12,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2018-03-24,2018,3,12,No Hual,VLIEGWINKEL,No insurance,0.0,0,1,0.0
2018-03-24,2018,3,12,Short Haul,BUDGETAIR,Cancellation Insurance,137.1352,6,6,173.1352
2018-03-24,2018,3,12,Short Haul,BUDGETAIR,No insurance,0.0,0,163,0.0
2018-03-24,2018,3,12,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,508.9267999999999,38,38,736.9267999999997
2018-03-24,2018,3,12,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,557,0.0
2018-03-24,2018,3,12,Short Haul,CHEAPTICKETSNL,Travel Insurance,160.77599999999998,10,10,220.77600000000004
2018-03-24,2018,3,12,Short Haul,VLIEGWINKEL,Cancellation Insurance,224.9646,12,12,296.96459999999996
2018-03-24,2018,3,12,Short Haul,VLIEGWINKEL,No insurance,0.0,0,86,0.0
2018-03-24,2018,3,12,Short Haul,VLIEGWINKEL,Travel Insurance,5.0112,1,1,11.011199999999999
2018-03-25,2018,3,12,Long Haul,BUDGETAIR,Cancellation Insurance,575.2033999999999,11,11,641.2033999999999
2018-03-25,2018,3,12,Long Haul,BUDGETAIR,No insurance,0.0,0,155,0.0
2018-03-25,2018,3,12,Long Haul,BUDGETAIR,Travel Insurance,387.32399999999996,7,7,429.32399999999996
2018-03-25,2018,3,12,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1713.2387999999996,32,32,1905.2387999999996
2018-03-25,2018,3,12,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,231,0.0
2018-03-25,2018,3,12,Long Haul,CHEAPTICKETSNL,Travel Insurance,388.368,9,9,442.368
2018-03-25,2018,3,12,Long Haul,VLIEGWINKEL,Cancellation Insurance,36.568999999999996,1,1,42.568999999999996
2018-03-25,2018,3,12,Long Haul,VLIEGWINKEL,No insurance,0.0,0,20,0.0
2018-03-25,2018,3,12,Short Haul,BUDGETAIR,Cancellation Insurance,79.02499999999999,4,4,103.025
2018-03-25,2018,3,12,Short Haul,BUDGETAIR,No insurance,0.0,0,176,0.0
2018-03-25,2018,3,12,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,554.4103999999998,43,43,812.4104
2018-03-25,2018,3,12,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,719,0.0
2018-03-25,2018,3,12,Short Haul,CHEAPTICKETSNL,Travel Insurance,118.61,8,8,166.61
2018-03-25,2018,3,12,Short Haul,VLIEGWINKEL,Cancellation Insurance,80.6026,7,7,122.6026
2018-03-25,2018,3,12,Short Haul,VLIEGWINKEL,No insurance,0.0,0,93,0.0
2018-03-25,2018,3,12,Short Haul,VLIEGWINKEL,Travel Insurance,7.5168,1,1,13.5168
2018-03-26,2018,3,13,Long Haul,BUDGETAIR,Cancellation Insurance,167.2836,7,7,209.2836
2018-03-26,2018,3,13,Long Haul,BUDGETAIR,No insurance,0.0,0,187,0.0
2018-03-26,2018,3,13,Long Haul,BUDGETAIR,Travel Insurance,49.102799999999995,2,2,61.102799999999995
2018-03-26,2018,3,13,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,731.8498000000001,32,32,923.8497999999998
2018-03-26,2018,3,13,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,277,0.0
2018-03-26,2018,3,13,Long Haul,CHEAPTICKETSNL,Travel Insurance,231.94199999999998,6,6,267.942
2018-03-26,2018,3,13,Long Haul,VLIEGWINKEL,Cancellation Insurance,241.20459999999997,4,4,265.20459999999997
2018-03-26,2018,3,13,Long Haul,VLIEGWINKEL,No insurance,0.0,0,32,0.0
2018-03-26,2018,3,13,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,3,0.0
2018-03-26,2018,3,13,No Hual,VLIEGWINKEL,No insurance,0.0,0,1,0.0
2018-03-26,2018,3,13,Short Haul,BUDGETAIR,Cancellation Insurance,69.86099999999999,6,6,105.86099999999999
2018-03-26,2018,3,13,Short Haul,BUDGETAIR,No insurance,0.0,0,219,0.0
2018-03-26,2018,3,13,Short Haul,BUDGETAIR,Travel Insurance,11.2752,1,1,17.275199999999998
2018-03-26,2018,3,13,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,521.1010000000001,55,55,851.1009999999998
2018-03-26,2018,3,13,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,950,0.0
2018-03-26,2018,3,13,Short Haul,CHEAPTICKETSNL,Travel Insurance,142.50599999999997,16,16,238.50599999999997
2018-03-26,2018,3,13,Short Haul,VLIEGWINKEL,Cancellation Insurance,80.41120000000001,7,7,122.41119999999998
2018-03-26,2018,3,13,Short Haul,VLIEGWINKEL,No insurance,0.0,0,115,0.0
2018-03-26,2018,3,13,Short Haul,VLIEGWINKEL,Travel Insurance,30.0672,3,3,48.0672
2018-03-27,2018,3,13,Long Haul,BUDGETAIR,Cancellation Insurance,494.19479999999993,15,15,584.1948
2018-03-27,2018,3,13,Long Haul,BUDGETAIR,No insurance,0.0,0,256,0.0
2018-03-27,2018,3,13,Long Haul,BUDGETAIR,Travel Insurance,42.4212,1,1,48.4212
2018-03-27,2018,3,13,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1067.6581999999999,29,29,1241.6582
2018-03-27,2018,3,13,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,263,0.0
2018-03-27,2018,3,13,Long Haul,CHEAPTICKETSNL,Travel Insurance,257.114,5,5,287.114
2018-03-27,2018,3,13,Long Haul,VLIEGWINKEL,Cancellation Insurance,155.42260000000002,4,4,179.42260000000002
2018-03-27,2018,3,13,Long Haul,VLIEGWINKEL,No insurance,0.0,0,35,0.0
2018-03-27,2018,3,13,Long Haul,VLIEGWINKEL,Travel Insurance,226.8612,3,3,244.8612
2018-03-27,2018,3,13,Short Haul,BUDGETAIR,Cancellation Insurance,144.971,10,10,204.971
2018-03-27,2018,3,13,Short Haul,BUDGETAIR,No insurance,0.0,0,323,0.0
2018-03-27,2018,3,13,Short Haul,BUDGETAIR,Travel Insurance,84.3552,4,4,108.35519999999998
2018-03-27,2018,3,13,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,415.2916000000001,35,35,625.2915999999999
2018-03-27,2018,3,13,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,796,0.0
2018-03-27,2018,3,13,Short Haul,CHEAPTICKETSNL,Travel Insurance,143.72399999999996,15,15,233.72400000000002
2018-03-27,2018,3,13,Short Haul,VLIEGWINKEL,Cancellation Insurance,72.5058,10,10,132.50579999999997
2018-03-27,2018,3,13,Short Haul,VLIEGWINKEL,No insurance,0.0,0,98,0.0
2018-03-27,2018,3,13,Short Haul,VLIEGWINKEL,Travel Insurance,36.331199999999995,3,3,54.331199999999995
2018-03-28,2018,3,13,Long Haul,BUDGETAIR,Cancellation Insurance,430.8588,7,7,472.8588
2018-03-28,2018,3,13,Long Haul,BUDGETAIR,No insurance,0.0,0,168,0.0
2018-03-28,2018,3,13,Long Haul,BUDGETAIR,Travel Insurance,14.7552,1,1,20.755200000000002
2018-03-28,2018,3,13,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,626.6261999999999,20,20,746.6262
2018-03-28,2018,3,13,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,217,0.0
2018-03-28,2018,3,13,Long Haul,CHEAPTICKETSNL,Travel Insurance,217.558,9,9,271.558
2018-03-28,2018,3,13,Long Haul,VLIEGWINKEL,Cancellation Insurance,59.218,2,2,71.218
2018-03-28,2018,3,13,Long Haul,VLIEGWINKEL,No insurance,0.0,0,39,0.0
2018-03-28,2018,3,13,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,3,0.0
2018-03-28,2018,3,13,Short Haul,BUDGETAIR,Cancellation Insurance,74.21679999999999,6,6,110.21679999999999
2018-03-28,2018,3,13,Short Haul,BUDGETAIR,No insurance,0.0,0,220,0.0
2018-03-28,2018,3,13,Short Haul,BUDGETAIR,Travel Insurance,0.0,1,1,6.0
2018-03-28,2018,3,13,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,616.6908,45,45,886.6907999999999
2018-03-28,2018,3,13,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,744,0.0
2018-03-28,2018,3,13,Short Haul,CHEAPTICKETSNL,Travel Insurance,147.378,12,12,219.37800000000001
2018-03-28,2018,3,13,Short Haul,VLIEGWINKEL,Cancellation Insurance,77.2038,8,8,125.20379999999999
2018-03-28,2018,3,13,Short Haul,VLIEGWINKEL,No insurance,0.0,0,118,0.0
2018-03-28,2018,3,13,Short Haul,VLIEGWINKEL,Travel Insurance,11.2752,3,3,29.275199999999998
2018-03-29,2018,3,13,Long Haul,BUDGETAIR,Cancellation Insurance,334.25399999999996,9,9,388.25399999999996
2018-03-29,2018,3,13,Long Haul,BUDGETAIR,No insurance,0.0,0,146,0.0
2018-03-29,2018,3,13,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,940.3945999999999,24,24,1084.3945999999999
2018-03-29,2018,3,13,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,225,0.0
2018-03-29,2018,3,13,Long Haul,CHEAPTICKETSNL,Travel Insurance,427.808,7,7,469.808
2018-03-29,2018,3,13,Long Haul,VLIEGWINKEL,Cancellation Insurance,43.175200000000004,2,2,55.175200000000004
2018-03-29,2018,3,13,Long Haul,VLIEGWINKEL,No insurance,0.0,0,21,0.0
2018-03-29,2018,3,13,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,2,0.0
2018-03-29,2018,3,13,No Hual,VLIEGWINKEL,No insurance,0.0,0,2,0.0
2018-03-29,2018,3,13,Short Haul,BUDGETAIR,Cancellation Insurance,98.72759999999998,5,5,128.7276
2018-03-29,2018,3,13,Short Haul,BUDGETAIR,No insurance,0.0,0,233,0.0
2018-03-29,2018,3,13,Short Haul,BUDGETAIR,Travel Insurance,6.264,1,1,12.264
2018-03-29,2018,3,13,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,324.78839999999997,34,34,528.7883999999999
2018-03-29,2018,3,13,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,667,0.0
2018-03-29,2018,3,13,Short Haul,CHEAPTICKETSNL,Travel Insurance,163.212,19,19,277.21199999999993
2018-03-29,2018,3,13,Short Haul,VLIEGWINKEL,Cancellation Insurance,57.3852,6,6,93.3852
2018-03-29,2018,3,13,Short Haul,VLIEGWINKEL,No insurance,0.0,0,83,0.0
2018-03-29,2018,3,13,Short Haul,VLIEGWINKEL,Travel Insurance,25.055999999999997,2,2,37.056
2018-03-30,2018,3,13,Long Haul,BUDGETAIR,Cancellation Insurance,324.32439999999997,11,11,390.32439999999997
2018-03-30,2018,3,13,Long Haul,BUDGETAIR,No insurance,0.0,0,170,0.0
2018-03-30,2018,3,13,Long Haul,BUDGETAIR,Travel Insurance,212.106,5,5,242.106
2018-03-30,2018,3,13,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,484.7698,15,15,574.7698
2018-03-30,2018,3,13,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,198,0.0
2018-03-30,2018,3,13,Long Haul,CHEAPTICKETSNL,Travel Insurance,127.658,6,6,163.658
2018-03-30,2018,3,13,Long Haul,VLIEGWINKEL,Cancellation Insurance,193.11679999999998,4,4,217.11679999999998
2018-03-30,2018,3,13,Long Haul,VLIEGWINKEL,No insurance,0.0,0,25,0.0
2018-03-30,2018,3,13,No Hual,BUDGETAIR,No insurance,0.0,0,1,0.0
2018-03-30,2018,3,13,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,2,0.0
2018-03-30,2018,3,13,Short Haul,BUDGETAIR,Cancellation Insurance,57.94199999999999,5,5,87.94200000000001
2018-03-30,2018,3,13,Short Haul,BUDGETAIR,No insurance,0.0,0,230,0.0
2018-03-30,2018,3,13,Short Haul,BUDGETAIR,Travel Insurance,22.5504,2,2,34.550399999999996
2018-03-30,2018,3,13,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,431.0560000000001,37,37,653.0560000000002
2018-03-30,2018,3,13,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,624,0.0
2018-03-30,2018,3,13,Short Haul,CHEAPTICKETSNL,Travel Insurance,158.28199999999998,14,14,242.282
2018-03-30,2018,3,13,Short Haul,VLIEGWINKEL,Cancellation Insurance,123.7372,11,11,189.73719999999997
2018-03-30,2018,3,13,Short Haul,VLIEGWINKEL,No insurance,0.0,0,96,0.0
2018-03-30,2018,3,13,Short Haul,VLIEGWINKEL,Travel Insurance,18.791999999999998,3,3,36.792
2018-03-31,2018,3,13,Long Haul,BUDGETAIR,Cancellation Insurance,341.7417999999999,11,11,407.7417999999999
2018-03-31,2018,3,13,Long Haul,BUDGETAIR,No insurance,0.0,0,136,0.0
2018-03-31,2018,3,13,Long Haul,BUDGETAIR,Travel Insurance,17.539199999999997,1,1,23.539199999999997
2018-03-31,2018,3,13,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,841.4814000000001,21,21,967.4814000000001
2018-03-31,2018,3,13,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,198,0.0
2018-03-31,2018,3,13,Long Haul,CHEAPTICKETSNL,Travel Insurance,155.14999999999998,5,5,185.14999999999998
2018-03-31,2018,3,13,Long Haul,VLIEGWINKEL,Cancellation Insurance,179.64919999999998,5,5,209.64919999999998
2018-03-31,2018,3,13,Long Haul,VLIEGWINKEL,No insurance,0.0,0,22,0.0
2018-03-31,2018,3,13,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2018-03-31,2018,3,13,Short Haul,BUDGETAIR,Cancellation Insurance,50.982,3,3,68.982
2018-03-31,2018,3,13,Short Haul,BUDGETAIR,No insurance,0.0,0,165,0.0
2018-03-31,2018,3,13,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,311.62819999999994,25,25,461.62820000000005
2018-03-31,2018,3,13,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,495,0.0
2018-03-31,2018,3,13,Short Haul,CHEAPTICKETSNL,Travel Insurance,244.81799999999998,15,15,334.818
2018-03-31,2018,3,13,Short Haul,VLIEGWINKEL,Cancellation Insurance,52.3624,6,6,88.36240000000001
2018-03-31,2018,3,13,Short Haul,VLIEGWINKEL,No insurance,0.0,0,72,0.0
2018-03-31,2018,3,13,Short Haul,VLIEGWINKEL,Travel Insurance,25.055999999999997,3,3,43.056
2018-04-01,2018,4,13,Long Haul,BUDGETAIR,Cancellation Insurance,560.2393999999999,10,10,620.2393999999999
2018-04-01,2018,4,13,Long Haul,BUDGETAIR,No insurance,0.0,0,138,0.0
2018-04-01,2018,4,13,Long Haul,BUDGETAIR,Travel Insurance,79.3092,2,2,91.3092
2018-04-01,2018,4,13,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,562.6289999999999,16,16,658.629
2018-04-01,2018,4,13,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,183,0.0
2018-04-01,2018,4,13,Long Haul,CHEAPTICKETSNL,Travel Insurance,431.52,5,5,461.52
2018-04-01,2018,4,13,Long Haul,VLIEGWINKEL,Cancellation Insurance,28.7854,1,1,34.785399999999996
2018-04-01,2018,4,13,Long Haul,VLIEGWINKEL,No insurance,0.0,0,24,0.0
2018-04-01,2018,4,13,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,4,0.0
2018-04-01,2018,4,13,Short Haul,BUDGETAIR,Cancellation Insurance,175.015,8,8,223.015
2018-04-01,2018,4,13,Short Haul,BUDGETAIR,No insurance,0.0,0,266,0.0
2018-04-01,2018,4,13,Short Haul,BUDGETAIR,Travel Insurance,18.6528,2,2,30.6528
2018-04-01,2018,4,13,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,490.448,39,39,724.4480000000001
2018-04-01,2018,4,13,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,588,0.0
2018-04-01,2018,4,13,Short Haul,CHEAPTICKETSNL,Travel Insurance,277.29799999999994,16,16,373.29799999999994
2018-04-01,2018,4,13,Short Haul,VLIEGWINKEL,Cancellation Insurance,79.0598,6,6,115.0598
2018-04-01,2018,4,13,Short Haul,VLIEGWINKEL,No insurance,0.0,0,62,0.0
2018-04-01,2018,4,13,Short Haul,VLIEGWINKEL,Travel Insurance,57.6288,3,3,75.62879999999998
2018-04-02,2018,4,14,Long Haul,BUDGETAIR,Cancellation Insurance,394.39419999999996,12,12,466.39419999999996
2018-04-02,2018,4,14,Long Haul,BUDGETAIR,No insurance,0.0,0,194,0.0
2018-04-02,2018,4,14,Long Haul,BUDGETAIR,Travel Insurance,46.11,2,2,58.11
2018-04-02,2018,4,14,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,426.0737999999999,14,14,510.0738
2018-04-02,2018,4,14,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,241,0.0
2018-04-02,2018,4,14,Long Haul,CHEAPTICKETSNL,Travel Insurance,172.608,6,6,208.608
2018-04-02,2018,4,14,Long Haul,VLIEGWINKEL,Cancellation Insurance,200.90039999999996,3,3,218.90039999999996
2018-04-02,2018,4,14,Long Haul,VLIEGWINKEL,No insurance,0.0,0,21,0.0
2018-04-02,2018,4,14,No Hual,BUDGETAIR,No insurance,0.0,0,1,0.0
2018-04-02,2018,4,14,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,2,0.0
2018-04-02,2018,4,14,Short Haul,BUDGETAIR,Cancellation Insurance,114.115,7,7,156.11499999999998
2018-04-02,2018,4,14,Short Haul,BUDGETAIR,No insurance,0.0,0,349,0.0
2018-04-02,2018,4,14,Short Haul,BUDGETAIR,Travel Insurance,12.528,1,1,18.528
2018-04-02,2018,4,14,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,754.8467999999998,53,53,1072.8468
2018-04-02,2018,4,14,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,806,0.0
2018-04-02,2018,4,14,Short Haul,CHEAPTICKETSNL,Travel Insurance,192.444,15,15,282.444
2018-04-02,2018,4,14,Short Haul,VLIEGWINKEL,Cancellation Insurance,121.26059999999998,9,9,175.26059999999998
2018-04-02,2018,4,14,Short Haul,VLIEGWINKEL,No insurance,0.0,0,100,0.0
2018-04-02,2018,4,14,Short Haul,VLIEGWINKEL,Travel Insurance,10.0224,1,1,16.022399999999998
2018-04-03,2018,4,14,Long Haul,BUDGETAIR,Cancellation Insurance,443.2592,10,10,503.2592000000001
2018-04-03,2018,4,14,Long Haul,BUDGETAIR,No insurance,0.0,0,216,0.0
2018-04-03,2018,4,14,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,985.7795999999998,36,36,1201.7796
2018-04-03,2018,4,14,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,247,0.0
2018-04-03,2018,4,14,Long Haul,CHEAPTICKETSNL,Travel Insurance,379.37799999999993,10,10,439.37799999999993
2018-04-03,2018,4,14,Long Haul,VLIEGWINKEL,Cancellation Insurance,184.78220000000002,4,4,208.7822
2018-04-03,2018,4,14,Long Haul,VLIEGWINKEL,No insurance,0.0,0,27,0.0
2018-04-03,2018,4,14,Long Haul,VLIEGWINKEL,Travel Insurance,16.286399999999997,1,1,22.286399999999997
2018-04-03,2018,4,14,No Hual,BUDGETAIR,No insurance,0.0,0,2,0.0
2018-04-03,2018,4,14,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,6,0.0
2018-04-03,2018,4,14,Short Haul,BUDGETAIR,Cancellation Insurance,53.330999999999996,6,6,89.33099999999999
2018-04-03,2018,4,14,Short Haul,BUDGETAIR,No insurance,0.0,0,262,0.0
2018-04-03,2018,4,14,Short Haul,BUDGETAIR,Travel Insurance,155.3472,5,5,185.3472
2018-04-03,2018,4,14,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,619.1152,46,46,895.1151999999997
2018-04-03,2018,4,14,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,809,0.0
2018-04-03,2018,4,14,Short Haul,CHEAPTICKETSNL,Travel Insurance,346.84,17,17,448.84000000000003
2018-04-03,2018,4,14,Short Haul,VLIEGWINKEL,Cancellation Insurance,44.13799999999999,5,5,74.138
2018-04-03,2018,4,14,Short Haul,VLIEGWINKEL,No insurance,0.0,0,108,0.0
2018-04-03,2018,4,14,Short Haul,VLIEGWINKEL,Travel Insurance,23.803199999999997,2,2,35.8032
2018-04-04,2018,4,14,Long Haul,BUDGETAIR,Cancellation Insurance,169.09320000000002,7,7,211.09320000000002
2018-04-04,2018,4,14,Long Haul,BUDGETAIR,No insurance,0.0,0,209,0.0
2018-04-04,2018,4,14,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,922.3508,23,23,1060.3508000000002
2018-04-04,2018,4,14,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,270,0.0
2018-04-04,2018,4,14,Long Haul,CHEAPTICKETSNL,Travel Insurance,417.136,9,9,471.1360000000001
2018-04-04,2018,4,14,Long Haul,VLIEGWINKEL,Cancellation Insurance,265.6689999999999,6,6,301.6689999999999
2018-04-04,2018,4,14,Long Haul,VLIEGWINKEL,No insurance,0.0,0,40,0.0
2018-04-04,2018,4,14,Long Haul,VLIEGWINKEL,Travel Insurance,9.222,1,1,15.222
2018-04-04,2018,4,14,No Hual,BUDGETAIR,No insurance,0.0,0,2,0.0
2018-04-04,2018,4,14,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,6,0.0
2018-04-04,2018,4,14,Short Haul,BUDGETAIR,Cancellation Insurance,6.130599999999999,1,1,12.1306
2018-04-04,2018,4,14,Short Haul,BUDGETAIR,No insurance,0.0,0,235,0.0
2018-04-04,2018,4,14,Short Haul,BUDGETAIR,Travel Insurance,17.5392,2,2,29.539199999999997
2018-04-04,2018,4,14,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,495.3896000000001,43,43,753.3896
2018-04-04,2018,4,14,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,796,0.0
2018-04-04,2018,4,14,Short Haul,CHEAPTICKETSNL,Travel Insurance,221.67599999999996,16,16,317.676
2018-04-04,2018,4,14,Short Haul,VLIEGWINKEL,Cancellation Insurance,132.69819999999999,9,9,186.69819999999996
2018-04-04,2018,4,14,Short Haul,VLIEGWINKEL,No insurance,0.0,0,102,0.0
2018-04-04,2018,4,14,Short Haul,VLIEGWINKEL,Travel Insurance,25.055999999999997,2,2,37.056
2018-04-05,2018,4,14,Long Haul,BUDGETAIR,Cancellation Insurance,144.884,4,4,168.884
2018-04-05,2018,4,14,Long Haul,BUDGETAIR,No insurance,0.0,0,150,0.0
2018-04-05,2018,4,14,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,781.7704,27,27,943.7704
2018-04-05,2018,4,14,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,217,0.0
2018-04-05,2018,4,14,Long Haul,CHEAPTICKETSNL,Travel Insurance,266.1039999999999,8,8,314.104
2018-04-05,2018,4,14,Long Haul,VLIEGWINKEL,Cancellation Insurance,77.6678,3,3,95.6678
2018-04-05,2018,4,14,Long Haul,VLIEGWINKEL,No insurance,0.0,0,29,0.0
2018-04-05,2018,4,14,Long Haul,VLIEGWINKEL,Travel Insurance,201.0396,3,3,219.0396
2018-04-05,2018,4,14,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,2,0.0
2018-04-05,2018,4,14,Short Haul,BUDGETAIR,Cancellation Insurance,14.1114,2,2,26.1114
2018-04-05,2018,4,14,Short Haul,BUDGETAIR,No insurance,0.0,0,118,0.0
2018-04-05,2018,4,14,Short Haul,BUDGETAIR,Travel Insurance,23.0724,3,3,41.0724
2018-04-05,2018,4,14,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,471.18619999999993,43,43,729.1861999999998
2018-04-05,2018,4,14,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,749,0.0
2018-04-05,2018,4,14,Short Haul,CHEAPTICKETSNL,Travel Insurance,140.534,17,17,242.53400000000002
2018-04-05,2018,4,14,Short Haul,VLIEGWINKEL,Cancellation Insurance,28.0372,4,4,52.0372
2018-04-05,2018,4,14,Short Haul,VLIEGWINKEL,No insurance,0.0,0,91,0.0
2018-04-05,2018,4,14,Short Haul,VLIEGWINKEL,Travel Insurance,43.848000000000006,4,4,67.848
2018-04-06,2018,4,14,Long Haul,BUDGETAIR,Cancellation Insurance,159.58119999999997,8,8,207.5812
2018-04-06,2018,4,14,Long Haul,BUDGETAIR,No insurance,0.0,0,108,0.0
2018-04-06,2018,4,14,Long Haul,BUDGETAIR,Travel Insurance,143.86319999999998,4,4,167.86319999999998
2018-04-06,2018,4,14,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,480.64019999999994,20,20,600.6401999999999
2018-04-06,2018,4,14,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,208,0.0
2018-04-06,2018,4,14,Long Haul,CHEAPTICKETSNL,Travel Insurance,134.85,4,4,158.85000000000002
2018-04-06,2018,4,14,Long Haul,VLIEGWINKEL,Cancellation Insurance,54.212599999999995,1,1,60.212599999999995
2018-04-06,2018,4,14,Long Haul,VLIEGWINKEL,No insurance,0.0,0,23,0.0
2018-04-06,2018,4,14,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2018-04-06,2018,4,14,Short Haul,BUDGETAIR,Cancellation Insurance,85.79939999999998,7,7,127.79939999999998
2018-04-06,2018,4,14,Short Haul,BUDGETAIR,No insurance,0.0,0,129,0.0
2018-04-06,2018,4,14,Short Haul,BUDGETAIR,Travel Insurance,7.5168,1,1,13.5168
